artist,album,song_title,lexical_complexity,rhyme_complexity,semantic_depth,narrative_structure,emotional_expressiveness,composite_score
Kanye West,Late Registration,Addiction,0.28455858141683776,0.34631660977765244,0.6146358536533112,0.7232239700783435,0.39928271506761703,0.4547581779837178
Drake,Codeine Pirates Vol 13,Sho Me Love,0.36420206933348687,0.5707529320021917,0.7494460343475919,0.6937341376304363,0.44946194811682033,0.5593703640046932
Kanye West,Rodeo (Expanded Edition),3500,0.3250731672229114,0.7811197885300414,0.6870299669870001,0.6771359237196478,0.5404700016566766,0.6073649628637752
Kendrick Lamar,Unknown,2013 Yeezus Tour Dates,0.8121026042038068,0.8881802471388103,0.29189664645949537,0.4488289536579098,0.0,0.5101692549660495
Drake,Unknown,My Way (Remix),0.2706557324631853,0.4343979995396563,0.5682768950524356,0.6715249171489931,0.5882797646418463,0.4947707158887565
Kendrick Lamar,"good kid, m.A.A.d city (Deluxe Version)","Sing About Me, I’m Dying of Thirst",0.28753281447504686,0.6099019984283934,0.8738932558914282,0.6784552819373101,0.8600958551365024,0.6585481769982904
Lil Wayne,Unknown,MF’N Right (Remix),0.42959326135627524,0.460690456543706,0.5216281412179886,0.6558671076429461,0.09488364137032992,0.42277368907128715
Dave,Unknown,Excursion (100 Nights)*,0.2966383993043685,0.2420387694073038,0.5741554931765832,0.649850862815944,0.2623125236748489,0.3846086050053777
Kendrick Lamar,"good kid, m.A.A.d city (Deluxe Version)",Swimming Pools (Drank),0.32758510298753,0.46674861419469243,0.8116589314708247,0.667313354067729,0.7158257446105685,0.5877981124726172
Kendrick Lamar,Kendrick Lamar,Determined,0.290531710214739,0.2820104551293534,0.7661817818825054,0.6301359160387506,0.3857348871216243,0.45351267703192466
Lil Wayne,Tha Carter IV,MegaMan,0.4512203064780864,0.18346711861374598,0.7861303683550038,0.6357983208870323,0.48001941365049955,0.4847105454832093
Lil Wayne,Dedication 6,XO Tour Life,0.3879681316691574,0.5005258827748528,0.6490192334857902,0.6615138158637868,0.562993874210863,0.5443547909464433
Kanye West,Donda (Deluxe),24,0.31919298660204903,0.7881373661957064,0.32845429679740046,0.6899970917338467,0.11409976079285965,0.4528833141474654
Drake,Kiss Land (Deluxe),Live For,0.18408461367758666,0.7108813526150479,0.6980601636585433,0.715793649453485,0.6754098847132579,0.5966003179816624
Kendrick Lamar,Mr. Morale & The Big Steppers,Worldwide Steppers,0.5351380228959449,0.49217717673902406,0.8159761843205885,0.6295676416266828,0.43479361485283463,0.574661004842632
Lil Wayne,No Ceilings 2,Live from the Gutter,0.35189795382966327,0.13561851211444875,0.7358182198256198,0.6799728994114413,0.7036363810085341,0.49417107387309184
Kendrick Lamar,Mr. Morale & The Big Steppers,Silent Hill,0.38304997375919686,0.285059527797373,0.7667887933148128,0.6792616112324217,0.6949954150671318,0.5421209600624348
Kanye West,Unknown,Awesome (Demo),0.35693860609783723,0.4481133384134276,0.37180653558869375,0.6241911926314424,0.7466364611522226,0.500733334065824
Lil Wayne,Tha Carter V (Deluxe),Don’t Cry,0.45578065527766115,0.8276969656832178,0.7469445201464154,0.6285778470199437,0.8988551593140183,0.7215269854214149
Lil Wayne,Queen (Target Exclusive),Rich Sex,0.4032566224383497,0.29369595924849773,0.6368163402729125,0.6431056104939028,0.10271013442850571,0.3984464508141635
Kanye West,Graduation,The Glory,0.4090242094078412,0.8113325786366944,0.7595648834314015,0.6838774028895775,0.5414407053969614,0.6474207147398511
Kendrick Lamar,Victory Lap,Dedication,0.45302190618372246,0.14976768462736872,0.6486328252469673,0.6334632576240014,0.5427010836102661,0.46133257280863355
Kanye West,Unknown,Cash to Burn (Demo),0.26415965416742865,0.5717082711805802,0.5035588911054255,0.6241177917915471,0.21029705395093543,0.43214785640863507
Lil Wayne,I Am Not a Human Being II,God Bless Amerika,0.3949661401876643,0.20703552624527938,0.7090386890129955,0.6361503319527401,0.6795229343972584,0.5038869840738145
Drake,The New Wave 2,Issa,0.6223629335705881,0.716266279884574,0.7115167797900568,0.6094216017661763,0.14446444271381628,0.5661486414509622
Kanye West,Late Registration,Diamonds From Sierra Leone (Remix),0.4629328471050822,0.7684232139545208,0.8808145674721084,0.640000207140488,0.5898647918225616,0.674828275839654
Drake,The Best in the World Pack,Money in the Grave,0.3209087368881821,0.2609563101396885,0.6640855530757053,0.6466480099277909,0.8066305787856157,0.5205612527739913
Kanye West,Unknown,Ballin’,0.33503240432270187,0.6890768846128581,0.46926547914190997,0.6586072982171095,0.4646010739262861,0.5248401073639606
Lil Wayne,Queen Radio: Volume 1,Seeing Green,0.38585472257173153,0.25961317476473855,0.710289595133287,0.6435481204394763,0.4185671758009425,0.4643778104582983
Drake,Young Sweet Jones 2,What If I Kissed You,0.14744360042616927,0.5556620772122743,0.16926537955153984,0.7213633137776381,0.020627864423389194,0.314587385249934
Kanye West,808s & Heartbreak,Amazing,0.5647038477479087,0.8050637494668116,0.49201552720843034,0.6353620660027497,0.918440367153417,0.6916021956890666
Lil Wayne,Da Drought 3,I’m Blooded,0.35508483559145854,0.33390984204603474,0.6075334901675917,0.672766007814585,0.5879871584948352,0.49451345853447354
Dave,We’re All Alone In This Together,In The Fire,0.3763067383752392,0.2098585599041565,0.9279545758974178,0.6497232059154865,0.5341358828419766,0.5176025602862888
Kanye West,Unknown,Nina Chop (Chance The Rapper Version),0.41617409645255354,0.13866504508813862,0.5752848592270319,0.5713034960927088,0.2961535516754157,0.3778842871569412
Drake,Certified Lover Boy,Papi’s Home,0.4776052419628393,0.22042563580165833,0.6175655451708865,0.6496637734582321,0.15664264318066698,0.40291866103202795
Drake,Nothing Was the Same,Own It,0.2776644668263182,0.7848128710968403,0.6126104086154464,0.652989259882448,0.47709502376232854,0.5676255865973958
Kendrick Lamar,Mr. Morale & The Big Steppers,Mirror,0.3781642824037813,0.6069123335765387,0.6349243772976948,0.7653441628414107,0.16430298036800223,0.5020080358342419
Drake,"Honestly, Nevermind",Flight’s Booked,0.4193746159952776,0.5633995680404924,0.428675853649497,0.6760511385300582,0.6128651655636748,0.5344406898313218
Kanye West,Thank Me Later,Find Your Love,0.233179711507369,0.7703007326194989,0.34694339433002086,0.7202278664790669,0.706880472184943,0.5580100787312013
Lil Wayne,Dedication 5,Itchin,0.2998726113659985,0.2297476282618964,0.5968843923410692,0.7100454932769664,0.2784261172963825,0.39898035525770914
Kanye West,Kanye West: Freshmen Adjustment,Livin’ a Movie,0.4352991087803189,0.12368195850956244,0.5959157826665272,0.5883604546544272,0.5741799735048091,0.44025353081588575
Dave,Wamp 2 Dem,Peligro,0.43749018645098414,0.2129714404958413,0.5809642273961385,0.5984870707784864,0.37207652557044746,0.4211221086242473
Drake,ANTI,Work,0.2484347304990029,0.7947160459039908,0.4785181789048883,0.698786598365868,0.5244553492035728,0.5537786529523707
Drake,Scorpion,March 14,0.34949677497516596,0.08988270376042044,0.6904653180811522,0.6810259318199444,0.7624641049316055,0.48510980531068154
Lil Wayne,Breezy (Deluxe),Possessive,0.3263787435991556,0.2503260783212945,0.7237085256910334,0.7074153459145441,0.7022419512663973,0.5191596655788225
Lil Wayne,2093 (P3),Lyfestylë,0.25890135549345367,0.22833431940151447,0.7379399420327826,0.667560385700941,0.6199195376853228,0.4805698047478316
Kendrick Lamar,MUSIC - SORRY 4 DA WAIT,BACKD00R,0.47732069544768535,0.5859614479681424,0.5695431805360051,0.5472303749763808,0.598687179931741,0.557685129421579
Drake,$ome $exy $ongs 4 U,GLORIOUS,0.35518617392445656,0.3019140981268019,0.7329194814905761,0.6803115000848926,0.1617992110016318,0.4275062228277672
Drake,Unknown,Hot 97 Freestyle,0.4485624514466945,0.12650432001381065,0.8013833911142089,0.6304464886195679,0.5113283888260534,0.4784478995737792
Kendrick Lamar,Kendrick Lamar,Let Me Be Me,0.25847674026772327,0.3276088917100653,0.5001932452007553,0.6708109541413307,0.6320217769716453,0.4606622185367407
Lil Wayne,Supply & Demand,Duffle Bag Boy,0.3564368847047074,0.29168951418440275,0.7805614521555881,0.6710226964060103,0.7334068591029721,0.5476568221996558
Lil Wayne,Funeral (Deluxe),Stop Playin With Me,0.2975886919646213,0.32592858240688544,0.7355592727161885,0.7008578942471198,0.5976802547312738,0.512776473621206
Kendrick Lamar,Quality Street Music,My Way,0.37823991525269945,0.20846967041627879,0.6169731020528424,0.706941612848115,0.20967206140192904,0.39913567527278115
Lil Wayne,Unknown,I Told Y’all,0.3073245021664097,0.35338949350937665,0.6636895127496723,0.6702063972590219,0.6118888877073817,0.5054589134908902
Lil Wayne,Dedication 6,Yeezy Sneakers,0.3128005627250129,0.3127672127571316,0.633412668497212,0.6698054001310438,0.6041473271334057,0.4887347248800656
Lil Wayne,Dedication 6,Fly Away,0.4551751412059455,0.27944992867947827,0.7346574629975797,0.6480752702742717,0.5035280694749026,0.5057459074466959
Kanye West,Cruel Winter,Can’t Look In My Eyes,0.2777385125330196,0.5229725700980931,0.6844501179312724,0.6803737680655122,0.12014494045028419,0.44926592191726533
Drake,Views,Redemption,0.2946611931220089,0.40813441890175484,0.7188970190186853,0.6801089884063909,0.7302085508175686,0.5528033055780499
Lil Wayne,The One,BAPS,0.35821909072577907,0.24844732306824488,0.6921414710505276,0.6295714734663576,0.0,0.36661966414227615
Dave,Unknown,Atlanta Freestyle,0.4862487439524543,0.2412644950420863,0.8699327430308713,0.6672336986921235,0.4566916686068222,0.5229758096823697
Kanye West,The Life of Pablo,Waves,0.35357228391476253,0.4445439126788744,0.44392918923263675,0.6149874478385322,0.2834015118685792,0.41956469234869415
Drake,We Are Young Money,Every Girl,0.2634689425057224,0.3685844561709103,0.6314348780519962,0.6989311636740743,0.4065817515294169,0.45728290301126584
Kanye West,BULLY,BEAUTY AND THE BEAST,0.8662171102940343,0.22777293918745836,0.2634408854225972,0.4847209445556525,0.0,0.35558297562353874
Drake,Unknown,My Chargie,0.38378544723681285,0.41280403773649343,0.666579731624697,0.6204848266991018,0.24250706226107485,0.45484818166350555
Kendrick Lamar,Training Day,Dreams,0.44099652387690624,0.4909476339439924,0.8257809314001142,0.6520611030426721,0.7582835473366192,0.6255582744651269
Kanye West,Rebel Heart (Super Deluxe Edition),Illuminati,0.5707232323590659,0.13433065218505047,0.1250966187134205,0.4626507537593077,0.0,0.24214424632465603
Dave,Unknown,F64,0.6917912195410987,0.25421311879319547,0.3751527931958765,0.5744197208098042,0.0,0.3631050403671645
Drake,Unknown,Fire in the Booth,0.5822347113032341,0.415808695213638,0.73979289268458,0.6598956060381376,0.5283364554800885,0.5730093266027106
Lil Wayne,Tha Carter II,Feel Me,0.3287729007740732,0.5155261285091279,0.7588914429817115,0.6895506747040515,0.17015278972663886,0.48387756002937443
Drake,Scorpion,Nonstop,0.30797425682328095,0.42310457001843244,0.6642759622986248,0.689988424059118,0.5759454080255128,0.5189135315429595
Drake,Exis (Anniversary Edition),Drama,0.2224030305907683,0.6976165512981574,0.4984315915169756,0.6941173268391704,0.690163170103259,0.5607212952926155
Drake,For All The Dogs: Scary Hours Edition,Wick Man,0.5138801587738994,0.09881018447031048,0.7628414475971914,0.6116750553727005,0.7816052039581731,0.5281191664893355
Lil Wayne,I Am Not a Human Being II,Beat the Shit,0.33862787271243466,0.5954125553927793,0.6990471268025541,0.6530558891486953,0.5139030077305019,0.5571271236695973
Drake,Dark Lane Demo Tapes,Desires,0.36195923354809934,0.4313803086683722,0.7463249644638971,0.6608680223739226,0.016488258977879117,0.4319297719211566
Drake,Port of Miami 2,Gold Roses,0.3892976795360142,0.17747360717478802,0.8426283912401588,0.6738025028646561,0.6696306758900556,0.5257501265566412
Dave,Call of Duty 3,Rule of Two,0.3745587087838774,0.07813594295442414,0.8726379335687917,0.6736461278667307,0.5467531485853172,0.4793708631062129
Drake,Unknown,2016 MTV VMAs Vanguard Award Intro for Rihanna,0.3751174731030259,0.8389442139800223,0.762199633574506,0.6789651462655606,0.519468791064814,0.6429380049833089
Kanye West,Kanye West’s Visionary Streams of Consciousness,On the 2009 VMAs (2),0.6128866216916994,0.8600455410452712,0.752351947754662,0.7357575476558824,0.8266548223716872,0.76375369577331
Lil Wayne,Funeral (Deluxe),Mahogany,0.4087607591961724,0.2453922984972709,0.6849457294234069,0.6711242222553716,0.4535140920944075,0.47146082410542084
Kendrick Lamar,2011's Freshman Class: The Mixtape,XXL Freshmen Freestyle,0.5283674731904372,0.14475414690063398,0.4514176088873564,0.6091295286849373,0.12616512366827504,0.34874800717711285
Lil Wayne,Trials & Tribulations,Bugatti,0.26509736430178454,0.5620162837233383,0.510952987581641,0.7086370004572042,0.1172777576861639,0.4254652429133331
Kanye West,Thnks fr th Mmrs - Single,"This Ain’t A Scene, It’s An Arms Race (Kanye West Remix)",0.4053109661274533,0.26902933355416947,0.5697885263845311,0.6487172325190105,0.49947430076004756,0.4594796769208004
Lil Wayne,Tha Carter IV,6 Foot 7 Foot,0.4084064104734667,0.19643238526357382,0.9315164677535388,0.6629815948398233,0.791885683763803,0.5749170479400286
Lil Wayne,Dedication 6: Reloaded,Abracadabra,0.6300453026955994,0.48213072787639494,0.8624425309466913,0.6674075644447783,0.5527779073629863,0.6296969648368709
Drake,Trilogy,The Zone,0.37940553372204644,0.3771140126039842,0.6361302403976639,0.6711823521217434,0.6046819228389667,0.5189993953609929
Kendrick Lamar,Pineapple Now-Laters,His Pain,0.32186661799091654,0.3802769868345764,0.6571008110210652,0.7493069661112395,0.17517617069028135,0.4382940115657826
Kendrick Lamar,Black Friday,Shadow of Death,0.33137913888533316,0.12885644790319775,0.7938193509984779,0.6741235838635672,0.7431600586633689,0.5070043592647705
Lil Wayne,Dedication 6,Boyz 2 Menace,0.3832445700220737,0.15297842353894178,0.7678570118909968,0.6123228650327099,0.40978975102685045,0.4422713022276261
Drake,$ome $exy $ongs 4 U,DIE TRYING,0.312491582214458,0.3316035321002968,0.5931339796669642,0.6482985349214953,0.1745962016874414,0.39619001597707126
Kanye West,ye,All Mine,0.31230541943404994,0.2267977007842635,0.6427179063210164,0.6347659184957992,0.757598811565426,0.4944387404345343
Drake,Codeine Pirates Vol. 14,Tell Me Why,0.3737015233957718,0.15812722274558003,0.6632400526714055,0.6277689538846551,0.46543190300247417,0.4341718445830236
Drake,Unknown,Do It Now,0.4603319164929435,0.08946677664956294,0.5845148875315007,0.6110600745747657,0.20801088940120013,0.3645972440337345
Lil Wayne,I Am Not a Human Being II,No Worries,0.31360400338618877,0.734045718727311,0.7604210427807765,0.6964854071546654,0.627148374447461,0.6282189248779129
Lil Wayne,JLOVE? (Deluxe Edition),I’m Into You,0.2631770890209788,0.6655531379053271,0.4432576774538141,0.6889737379323905,0.24997392229754942,0.4610160829206588
Lil Wayne,So Far Gone,Uptown,0.30567665970304786,0.6651628626393566,0.8448647617115081,0.675274727477663,0.6021607646143633,0.6181223619872726
Kendrick Lamar,Unknown,Another Nigga  (To Pimp a Butterfly),0.5728378758552696,0.02574796188765339,0.6426192893918973,0.6478736098637812,0.27067236467227646,0.4008439379353692
Lil Wayne,SHiNE,Running Back,0.29519077116889764,0.3233279542321915,0.711328944290121,0.6682416981130873,0.26385655870736985,0.4351434981082887
Kendrick Lamar,Overly Dedicated,R.O.T.C (Interlude),0.4389122339983765,0.2306920297790687,0.8150857284017482,0.6614223849760769,0.5220793987948049,0.5121018374301647
Lil Wayne,Tha Carter IV,Abortion,0.2677493438630585,0.3038603075006538,0.5960631563079758,0.7021632419041249,0.09962025171432339,0.37397611353785376
Kanye West,Late Registration,Gone,0.36256131300616357,0.15773301386722768,0.7139363651507319,0.6665846028414903,0.2149376402558179,0.3977080075755731
Kendrick Lamar,Mr. Morale & The Big Steppers,Auntie Diaries,0.36852240133406516,0.2723318184261678,0.8252155821483048,0.6592485656413686,0.4084522926107418,0.4874082946713696
Drake,Unknown,Deceiving,0.3353320651470978,0.3624383645210355,0.7599369772099756,0.6876622838554142,0.2680370422597097,0.4664201506319276
Lil Wayne,Unknown,Light Up (Remix),0.4457310577041396,0.20043805343324472,0.6553838554450576,0.6446335868478114,0.4534079582555768,0.45770912566643773
Lil Wayne,I Changed a Lot,How Many Times,0.29573151322159147,0.24818766330242323,0.8024935973117153,0.6762848384485624,0.44460800471218537,0.4720562646419886
Kendrick Lamar,SOS Deluxe: LANA (Bonus Tracks),30 For 30,0.34125837156565225,0.5555691393661357,0.7014244624993735,0.6527836845604801,0.7690825229861202,0.5991629089358351
Drake,Take Care,The Real Her,0.27278742542659334,0.31217274760643393,0.7401970394458108,0.6496130862691217,0.5182611676374279,0.48173427634394317
Drake,What a Time To Be Alive,Scholarships,0.29686792125129263,0.21425083940013792,0.730933253435409,0.6947415550637032,0.6625274431346461,0.4958396666738596
Drake,In Sexyy We Trust,U My Everything,0.2698021648776245,0.4598875563689716,0.6319256747914032,0.7360354842298962,0.29176387515648167,0.4640755546918292
Kendrick Lamar,All 6's And 7's,I Love Music,0.42479713056570156,0.5631274536713932,0.6906543192666872,0.7119688954080092,0.8446773372639634,0.6396029551483201
Kendrick Lamar,Unknown,Untitled 3 (Grammy Performance),0.389006831042672,0.13873547394218128,0.7352034521413572,0.6156277101426275,0.6551701432256507,0.4829041102888754
Drake,Her Loss,Broke Boys,0.3460904017095141,0.4321588673183023,0.6090332223430529,0.6566642111377425,0.47561299296293386,0.4926866719033371
Lil Wayne,Tha Carter II,Tha Mobb,0.3856101493437438,0.6172437410996603,0.7761376062994433,0.6631318631967823,0.5564072749537116,0.5974117208738122
Dave,Music x Road,18HUNNA,0.3204742836683197,0.7156104308622367,0.5387384326192116,0.6379858827732184,0.19238177582623348,0.48491938855429495
Drake,Lil Boat 3.5,Oprah’s Bank Account,0.1852818656336061,0.5085850571216664,0.7284220203848781,0.6907993138730646,0.77037713460708,0.5675823654864891
Dave,Unknown,Time*,0.2993894695826871,0.14637866565597496,0.9267782170812412,0.6337292715857877,0.8138662090879157,0.5396608363022307
Lil Wayne,Tha Carter VI (Bonus),Banned From NO (Remix),0.4655451343072987,0.5502181859690468,0.5184922148154828,0.5833971936477377,0.14838410079501319,0.4515484155229813
Lil Wayne,Funeral (Deluxe),Wild Dogs,0.2521286814459809,0.5058774641232758,0.6382351992530438,0.671459006587873,0.08164199904031233,0.4215893929668673
Drake,Where Is Kidd Kidd?,I Can Take Your Girl,0.3127898335772124,0.5254074302771119,0.6822877407694625,0.6826759006475904,0.28500302764505697,0.48976936306476304
Lil Wayne,5 ★ Stunna,Pop Bottles,0.30057739204286055,0.12534581689635735,0.5799004293271974,0.6817675634393101,0.43306774038242274,0.39631070109048205
Dave,black british music (2025),3x,0.4279906526740807,0.24460528884222515,0.5571329742151644,0.6868153542585658,0.6411874311262451,0.4894358369524392
Lil Wayne,My Krazy Life,My Nigga (Remix),0.3636924370063699,0.5795937304334697,0.6737450297099845,0.7015344146586516,0.723788985761654,0.6023738853027669
Drake,Unknown,Something,0.25909507655969866,0.43915647768626037,0.29346059943800873,0.7350019254256358,0.1544562942693251,0.36144180228881695
Lil Wayne,The Greatest Story Ever Told,9MM (Speaker),0.3544562339244665,0.48367650599057876,0.7424389312828615,0.6823976257638789,0.5594685173093855,0.5545515068655692
Lil Wayne,Still Brazy,I Got a Question,0.3445846901282984,0.696941831726522,0.6907680944703155,0.6953261873536128,0.25082316466865645,0.5357695758881265
Kanye West,Late Registration,Celebration,0.3167303722237997,0.20064851953081936,0.41982586232613156,0.6591178935239352,0.24048664161054187,0.3444383891433898
Lil Wayne,Thr33 Ringz,Can’t Believe It,0.21542452772162587,0.4754861891169186,0.6953200074680861,0.6849732468284616,0.7316965399416722,0.5501057493297757
Drake,The 20/20 Experience: The Complete Experience,Cabaret,0.28561591632354727,0.5493777036763283,0.5282637239577561,0.6500411790764171,0.25506165752652177,0.4486388623421097
Lil Wayne,What the Game’s Been Missing: The Mixtape,Crying Out For Me (Remix),0.23624547741108948,0.7783387884973674,0.6161882554936368,0.718030139525012,0.6890964228432466,0.6105952492026883
Lil Wayne,No Ceilings,Throw It In The Bag,0.2948199033432335,0.29350678777274847,0.7078779639403701,0.6851501681128972,0.4118412559328897,0.4590570468034204
Kendrick Lamar,DAMN.,XXX.,0.3901212389644718,0.13547704265250726,0.7724502042204449,0.6253644710369878,0.5685894669028482,0.47390611333622795
Lil Wayne,Funeral (Deluxe),Ball Hard,0.49308574062545174,0.6658583830913016,0.48277870004570494,0.6397624579891614,0.13048338360774728,0.48369852932698043
Kanye West,King Push – Darkest Before Dawn: The Prelude,M.P.A.,0.31100800186713423,0.7392368099209745,0.7022682161696423,0.668126150654934,0.4424713159051609,0.5761776318668712
Lil Wayne,Dedication 5,Typa Way,0.2911238953677166,0.2420671805447079,0.7279837286548686,0.7209393452537594,0.619043562138055,0.4962879341563689
Kendrick Lamar,This Is Acting (Deluxe),The Greatest,0.20813616983923142,0.7610793946442899,0.20124746795028867,0.667655447117547,0.09518001113285343,0.39133089551317923
Lil Wayne,Scorpion,In My Feelings,0.73840638999378,0.41313281387055656,0.31976727641645236,0.6008900143334942,0.36234198214417995,0.4775198353285458
Kendrick Lamar,Black Panther: The Album,Seasons,0.4191548667545509,0.12088769251647155,0.7788195682815411,0.6379708894032105,0.7184354741573964,0.5091995383782972
Lil Wayne,I Am Not a Human Being II,Rich As Fuck,0.4065741583588172,0.14777230751393522,0.8614556303371014,0.6768385415875019,0.44404971272154403,0.48088475840010164
Kanye West,DONDA 2,JESSE,0.7081824381911904,0.0946734481521983,0.35763726555310116,0.3806770125876722,0.0,0.2939338546750587
Drake,So Far Gone,A Night Off,0.16510897838309266,0.10991033063116674,0.5436217068102115,0.6445271568605658,0.6691542980072798,0.39973365282699336
Drake,"Honestly, Nevermind",Currents,0.5157785317710029,0.13537997601438692,0.29153049468908393,0.5966159733770595,0.2922892161450244,0.3432570385311779
Kendrick Lamar,Unknown,6:16 in LA,0.435171122584455,0.11295787585230092,0.813475974074479,0.6352624094328722,0.595797516106527,0.4924177529310983
Lil Wayne,The Drought is Over 4: Return to the Carter 3 Sessions,Pussy Money Weed,0.3621596414888946,0.7900696025118382,0.6229539271069578,0.7074181899939354,0.759058563616098,0.6524645555694399
Lil Wayne,I Am Not a Human Being II,Gunwalk,0.2924286836602738,0.7244606741718154,0.5082375735404766,0.6870506332037359,0.13482434113218894,0.47127088319010213
Lil Wayne,Tha Carter II,Fly Out,0.459301948915245,0.17508077128967417,0.6689079692473066,0.598791004465244,0.6617887465468674,0.49158857643408893
Kendrick Lamar,DIE FOR MY BITCH,BULLIES,0.24125862649272314,0.527187416874795,0.5600665581955385,0.7179239501697647,0.7264318655317163,0.545036856788159
Lil Wayne,Tha Carter V (Deluxe),Hasta La Vista,0.2954521815813583,0.7851318259626174,0.6129849438576369,0.680808415716328,0.25426885530232024,0.5309454149963667
Drake,So Far Gone,Say What’s Real,0.31341422603688956,0.052152934798317424,0.8364281512632792,0.645535673344465,0.2590160522754058,0.3916402706163641
Drake,Great Is He,We Caa Done,0.38932060730802326,0.749920224250364,0.6745994016598251,0.6556997557956137,0.46865698400833533,0.5923504180271698
Kendrick Lamar,Unknown,County Building Blues,0.32496256110269234,0.2780880168041395,0.6755317207470266,0.667119251872001,0.5633874933321795,0.48236624701821473
Drake,Rise of an Empire,Trophies,0.40599983932278144,0.16734469812955058,0.6474882888508477,0.6351721173322565,0.16709699628720795,0.38122901702439355
Kendrick Lamar,Unknown,Money Without Me,0.21595705192573023,0.7323153784648541,0.4141196408668549,0.7261138824741297,0.1265768905210927,0.4433266436500685
Lil Wayne,Monster,After That,0.3035601718291374,0.7965391556677763,0.46295913127454036,0.6765580130401131,0.203213098357519,0.49456497116520043
Kanye West,VULTURES 1,BACK TO ME,0.3096782024219213,0.5189429969478171,0.680854680593608,0.6563320551535567,0.7514461276533496,0.5765813596437636
Lil Wayne,I Am Not a Human Being,Gonorrhea,0.3414512133641584,0.25157956659069053,0.6264567601395507,0.670065451661368,0.785511604554364,0.5140886250084925
Kanye West,Watch the Throne,Lift Off,0.24205536831015623,0.7779520937798587,0.3412699021646334,0.6606558348473395,0.5404732060011087,0.5183460939672453
Dave,Play (Deluxe),Fade Out,0.35354185995354365,0.10991902423086553,0.580271601803487,0.6319424415582942,0.3425904364489121,0.37755190193264904
Lil Wayne,I Can’t Feel My Face-Off (Unofficial),Hot Shit,0.38822537747826363,0.23976748663603098,0.6819334126879641,0.6298701212468079,0.7232887085947716,0.5131118895982288
Drake,Dreamchasers 2,Amen,0.45105333879389425,0.25429034495841196,0.5666213039793231,0.6502871097626451,0.0,0.3646505812586432
Dave,Unknown,Tropical*,0.4696174734706243,0.1795719404622344,0.7252532574562381,0.6275302151440543,0.24331218500340393,0.42665910057322004
Kendrick Lamar,The Amazing Spider-Man 2 (Original Motion Picture Soundtrack) [Deluxe Edition],It’s On Again,0.23241911550401148,0.39084936972097156,0.5493436384241911,0.6431440725569408,0.6693496378732549,0.4844064316740755
Kendrick Lamar,Unknown,Black Friday,0.4948374284872985,0.16293159383701583,0.8109689533940809,0.6426778707257641,0.6614832096172679,0.530592497367848
Dave,DAVE BL@CKBOX AND CYPHER,DAVE Freestyle,0.31149821554458473,0.1533527763537369,0.8666407673773164,0.6474484933405553,0.5331096703370225,0.47770519874130224
Lil Wayne,Beam Me Up Scotty (Streaming Version),Gotta Go Hard,0.29367052805501564,0.5306922705277116,0.7051700275359015,0.6838974758111772,0.641564128253245,0.563338625772437
Kanye West,My Beautiful Dark Twisted Fantasy,Hell of a Life,0.2951276812530124,0.3647731692523543,0.588889459682622,0.626963752432911,0.5172793952812337,0.4654971624213988
Lil Wayne,Suffering from Success,No New Friends,0.26314266259597974,0.7843639530713663,0.7730570178075733,0.6674203749215335,0.5424490972079337,0.6119338000283691
Kendrick Lamar,My Krazy Life,Really Be (Smokin N Drinkin),0.26317870301845436,0.5080998001946821,0.7904274660824221,0.6959661534612671,0.7369642492389418,0.5895339567358242
Lil Wayne,Dedication 6,Eureka,0.38680023044656087,0.3281116943574036,0.747921306015275,0.6300372833140552,0.17952046323697565,0.4393819160262215
Kendrick Lamar,Overly Dedicated,Opposites Attract (Tomorrow W/O Her),0.2846427284683428,0.502375138423818,0.6347913733092516,0.7235425633929743,0.6787969783787153,0.5537713851461625
Dave,Six Paths,Six Paths,0.2588714674010469,0.24542565593403257,0.6758468133274925,0.7089687680454573,0.6246382153066562,0.4795730283973659
Kanye West,808s & Heartbreak,RoboCop,0.25143119405429076,0.6764517982787238,0.6562739408264076,0.6636672333241791,0.5655849239105666,0.5633210463265608
Kendrick Lamar,Training Day,Imagine,0.4274869775094172,0.026948257098367238,0.8092121145547108,0.6049859402552852,0.25638411456789123,0.3961015966392885
Kanye West,Late Registration,We Major,0.3539468671613474,0.7446819373633478,0.7576659694322067,0.6708813475432635,0.22255599214717045,0.5536364522204713
Lil Wayne,One Man Band Man,It’s Me Bitches (Remix),0.3860542096008291,0.22751469242466954,0.7821201136363372,0.6144147886642235,0.1397648673563418,0.4106287295245025
Kanye West,Donda (Deluxe),New Again,0.2854075039540495,0.8159096867908492,0.40090203995209905,0.707668994445199,0.11972697874902127,0.4713350753955261
Kendrick Lamar,Unknown,Pray,0.36893927136345134,0.07731296326439914,0.721947560200216,0.674308162678356,0.8320092784451688,0.5050536872196205
Kanye West,808s & Heartbreak,Paranoid,0.24889796903022693,0.5757577916666242,0.592313410667812,0.6552154127849618,0.4798135404545664,0.5064267438649215
Drake,Top Boy Season 3 (Official OVO Playlist),On The Radar Freestyle,0.4077096790546063,0.291560643148462,0.8776628420610889,0.6461830230969433,0.5815685987703448,0.543205838228865
Kendrick Lamar,Detroit,100,0.299949173393023,0.4759262603553833,0.7944043221456348,0.7044910499254806,0.8169545217530257,0.6069168260360047
Dave,Money Can’t Buy Happiness,Money Talks,0.3434883991330573,0.14402689671947586,0.5326530974944902,0.6717588519475045,0.1717237165365734,0.34634359460481884
